3907,Department of Electronics and Telecommunication Engineering,2009,,
3908,Department of Electronics and Telecommunication Engineering,2009,,
3909,Department of Electronics and Telecommunication Engineering,2009,,
3910,Department of Electronics and Telecommunication Engineering,2013,,
3911,Pharmacy,2015,,
3912,Computer Science & Engineering,2015,,
3913,Textile Engineering,2015,,
3914,Computer Science & Engineering,2015,,
3915,Business Administration,2015,,
3916,Business Administration,2017,,
3917,Business Administration,2019,,
3918,Business Administration,2016,,
3919,Department of Electronics and Telecommunication Engineering,2017,,
3920,Journalism & Mass Communication,2019,,
3921,Electrical and Electronic Engineering,2018,,
3922,Real Estate,2019,,
3923,Business Administration,2017,,
3924,Journalism & Mass Communication,2017,,
3925,Business Administration,2019,,
3926,Business Administration,2018,,
3927,Computer Science & Engineering,2019,,
3928,Business Administration,2017,,
3929,Business Administration,2019,,
3930,Electrical and Electronic Engineering,2019,,
3931,Business Administration,2017,,
3932,Business Administration,2017,,
3933,Public Health,2017,,
3934,Business Administration,2013,,
3935,Department of Electronics and Telecommunication Engineering,2009,,
3936,Department of Electronics and Telecommunication Engineering,2009,,
3937,Department of Electronics and Telecommunication Engineering,2012,,
3938,Department of Electronics and Telecommunication Engineering,2010,,
3939,Department of Electronics and Telecommunication Engineering,2009,,
3940,Department of Electronics and Telecommunication Engineering,2012,,
3941,Department of Electronics and Telecommunication Engineering,2011,,
3942,Department of Electronics and Telecommunication Engineering,2011,,
3943,Department of Electronics and Telecommunication Engineering,2011,,
3944,Department of Electronics and Telecommunication Engineering,2011,,
3945,Business Administration,2007,,
3946,Business Administration,2014,,
3947,English,2014,,
3948,Business Administration,2013,,
3949,Journalism & Mass Communication,2012,,
3950,Business Administration,2014,,
3951,Business Administration,2012,,
3952,Electrical and Electronic Engineering,2014,,
3953,Business Administration,2014,,
3954,Business Administration,2017,,
3955,Business Administration,2018,,
3956,Law,2014,,
3957,Software Engineering,2014,,
3958,Computer Science & Engineering,2014,,
3959,Electrical and Electronic Engineering,2014,,
3960,Electrical and Electronic Engineering,2014,,
3961,Computer Science & Engineering,2018,,
3962,Textile Engineering,2016,,
3963,Textile Engineering,2016,,
3964,Textile Engineering,2016,,
3965,Electrical and Electronic Engineering,2016,,
3966,Electrical and Electronic Engineering,2017,,
3967,Textile Engineering,2013,,
3968,Electrical and Electronic Engineering,2015,,
3969,Law,2015,,
3970,Business Administration,2015,,
3971,Electrical and Electronic Engineering,2019,,
3972,Electrical and Electronic Engineering,2015,,
3973,Electrical and Electronic Engineering,2016,,
3974,Computer Science & Engineering,2014,,
3975,Textile Engineering,2017,,
3976,Computer Science & Engineering,2017,,
3977,Business Administration,2017,,
3978,Pharmacy,2018,,
3979,Business Administration,2018,,
3980,Computing & Information Systems,2016,,
3981,Business Administration,2017,,
3982,Business Administration,2019,,
3983,Business Administration,2012,,
3984,Business Administration,2011,,
3985,Department of Electronics and Telecommunication Engineering,2010,,
3986,Department of Electronics and Telecommunication Engineering,2009,,
3987,Department of Electronics and Telecommunication Engineering,2011,,
3988,Department of Electronics and Telecommunication Engineering,2009,,
3989,Department of Electronics and Telecommunication Engineering,2010,,
3990,Department of Electronics and Telecommunication Engineering,2010,,
3991,Department of Electronics and Telecommunication Engineering,2012,,
3992,English,2014,,
3993,Computer Science & Engineering,2014,,
3994,Business Administration,2015,,
3995,Business Administration,2012,,
3996,Business Administration,2012,,
3997,Electrical and Electronic Engineering,2014,,
3998,Business Administration,2017,,
3999,Electrical and Electronic Engineering,2016,,
4000,Law,2016,,
4001,Electrical and Electronic Engineering,2016,,
4002,Textile Engineering,2016,,
4003,Textile Engineering,2016,,
4004,Electrical and Electronic Engineering,2017,,
4005,Computer Science & Engineering,2017,,
4006,Business Administration,2015,,
4007,Computer Science & Engineering,2019,,
4008,Electrical and Electronic Engineering,2018,,
4009,Computer Science & Engineering,2018,,
4010,Department of Electronics and Telecommunication Engineering,2017,,
4011,Electrical and Electronic Engineering,2018,,
4012,Computer Science & Engineering,2018,,
4013,Electrical and Electronic Engineering,2018,,
4014,Law,2018,,
4015,Business Administration,2016,,
4016,Multimedia and Creative Technology,2018,,
4017,Journalism & Mass Communication,2019,,
4018,Business Administration,2016,,
4019,Electrical and Electronic Engineering,2019,,
4020,Software Engineering,2017,,
4021,Computing & Information Systems,2018,,
4022,Computer Science & Engineering,2014,,
4023,Business Administration,2014,,
4024,Textile Engineering,2014,,
4025,Business Administration,2012,,
4026,Business Administration,2012,,
4027,Business Administration,2014,,
4028,Computer Science & Engineering,2014,,
4029,Law,2014,,
4030,Textile Engineering,2016,,
4031,Nutrition and Food Engineering,2015,,
4032,English,2016,,
4033,Law,2017,,
4034,Law,2016,,
4035,Electrical and Electronic Engineering,2016,,
4036,Computer Science & Engineering,2016,,
4037,Electrical and Electronic Engineering,2015,,
4038,Textile Engineering,2016,,
4039,Computer Science & Engineering,2017,,
4040,Pharmacy,2019,,
4041,Pharmacy,2007,,
4042,Computer Science & Engineering,2017,,
4043,Textile Engineering,2016,,
4044,Business Administration,2014,,
4045,Law,2015,,
4046,Business Administration,2017,,
4047,Textile Engineering,2017,,
4048,Textile Engineering,2016,,
4049,Computer Science & Engineering,2019,,
4050,Business Administration,2017,,
4051,Real Estate,2018,,
4052,Business Administration,2017,,
4053,Computer Science & Engineering,2018,,
4054,Business Administration,2017,,
4055,Business Administration,2018,,
4056,English,2009,,
4057,English,2009,,
4058,Textile Engineering,2012,,
4059,Business Administration,2015,,
4060,Textile Engineering,2012,,
4061,Computer Science & Engineering,2014,,
4062,Textile Engineering,2014,,
4063,Textile Engineering,2015,,
4064,English,2014,,
4065,Business Administration,2016,,
4066,Textile Engineering,2014,,
4067,Textile Engineering,2015,,
4068,Pharmacy,2016,,
4069,Computer Science & Engineering,2015,,
4070,Business Administration,2017,,
4071,Public Health,2014,,
4072,Public Health,2014,,
4073,Business Administration,2016,,
4074,Electrical and Electronic Engineering,2017,,
4075,Business Administration,2016,,
4076,Electrical and Electronic Engineering,2017,,
4077,Business Administration,2016,,
4078,Business Administration,2016,,
4079,Pharmacy,2017,,
4080,Journalism & Mass Communication,2015,,
4081,Business Administration,2016,,
4082,Computer Science & Engineering,2018,,
4083,Department of Electronics and Telecommunication Engineering,2010,,
4084,Department of Electronics and Telecommunication Engineering,2016,,
4085,Department of Electronics and Telecommunication Engineering,2012,,
4086,Department of Electronics and Telecommunication Engineering,2012,,
4087,Department of Electronics and Telecommunication Engineering,2012,,
4088,English,2008,,
4089,Computer Science & Engineering,2014,,
4090,Department of Electronics and Telecommunication Engineering,2014,,
4091,Business Administration,2014,,
4092,Business Administration,2011,,
4093,Electrical and Electronic Engineering,2014,,
4094,Business Administration,2012,,
4095,Law,2017,,
4096,Law,2014,,
4097,Business Administration,2011,,
4098,Textile Engineering,2016,,
4099,Business Administration,2016,,
4100,Computer Science & Engineering,2018,,
4101,Electrical and Electronic Engineering,2019,,
4102,Computer Science & Engineering,2016,,
4103,Textile Engineering,2016,,
4104,Business Administration,2016,,
4105,Business Administration,2018,,
4106,Computer Science & Engineering,2017,,
4107,Business Administration,2017,,
4108,Computer Science & Engineering,2017,,
4109,Computer Science & Engineering,2017,,
4110,Nutrition and Food Engineering,2017,,
4111,Computer Science & Engineering,2018,,
4112,Business Administration,2017,,
4113,Computer Science & Engineering,2019,,
4114,Computer Science & Engineering,2018,,
4115,English,2017,,
4116,Computer Science & Engineering,2018,,
4117,Pharmacy,2019,,
4118,Law,2018,,
4119,Computer Science & Engineering,2018,,
4120,Computer Science & Engineering,2019,,
4121,Business Administration,2019,,
4122,Business Administration,2016,,
4123,English,2018,,
4124,Nutrition and Food Engineering,2019,,
4125,Business Administration,2012,,
4126,Business Administration,2010,,
4127,Textile Engineering,2012,,
4128,Textile Engineering,2012,,
4129,English,2013,,
4130,Textile Engineering,2014,,
4131,Business Administration,2016,,
4132,Textile Engineering,2014,,
4133,Textile Engineering,2014,,
4134,Textile Engineering,2014,,
4135,Electrical and Electronic Engineering,2015,,
4136,Textile Engineering,2015,,
4137,Business Administration,2014,,
4138,Electrical and Electronic Engineering,2017,,
4139,Business Administration,2011,,
4140,Software Engineering,2015,,
4141,Software Engineering,2016,,
4142,Computing & Information Systems,2006,,
4143,Business Administration,2007,,
4144,Business Administration,2007,,
4145,Computer Science & Engineering,2005,,
4146,Computer Science & Engineering,2007,,
4147,Computer Science & Engineering,2007,,
4148,Commerce,2008,,
4149,Commerce,2012,,
4150,Department of Electronics and Telecommunication Engineering,2008,,
4151,Computer Science & Engineering,2007,,
4152,Computer Science & Engineering,2008,,
4153,Real Estate,2014,,
4154,Computer Science & Engineering,2015,,
4155,English,2013,,
4156,Business Administration,2013,,
4157,Business Administration,2017,,
4158,Computer Science & Engineering,2015,,
4159,Journalism & Mass Communication,2015,,
4160,Pharmacy,2015,,
4161,Computer Science & Engineering,2014,,
4162,Computer Science & Engineering,2014,,
4163,Textile Engineering,2015,,
4164,Electrical and Electronic Engineering,2015,,
4165,Business Administration,2016,,
4166,Business Administration,2018,,
4167,Business Administration,2015,,
4168,Computer Science & Engineering,2015,,
4169,Computer Science & Engineering,2017,,
4170,Textile Engineering,2016,,
4171,Pharmacy,2017,,
4172,Business Administration,2018,,
4173,Business Administration,2016,,
4174,Business Administration,2016,,
4175,Business Administration,2018,,
4176,Computer Science & Engineering,2017,,
4177,Business Administration,2017,,
4178,Textile Engineering,2017,,
4179,Electrical and Electronic Engineering,2017,,
4180,Electrical and Electronic Engineering,2019,,
4181,Computer Science & Engineering,2018,,
4182,Computer Science & Engineering,2019,,
4183,Business Administration,2019,,
4184,Business Administration,2017,,
4185,Business Administration,2013,,
4186,Business Administration,2013,,
4187,Business Administration,2013,,
4188,Department of Electronics and Telecommunication Engineering,2009,,
4189,Department of Electronics and Telecommunication Engineering,2012,,
4190,Department of Electronics and Telecommunication Engineering,2010,,
4191,Department of Electronics and Telecommunication Engineering,2011,,
4192,Department of Electronics and Telecommunication Engineering,2011,,
4193,Department of Electronics and Telecommunication Engineering,2013,,
4194,Department of Electronics and Telecommunication Engineering,2012,,
4195,Business Administration,2014,,
4196,Electrical and Electronic Engineering,2014,,
4197,Textile Engineering,2014,,
4198,Computer Science & Engineering,2014,,
4199,Business Administration,2017,,
4200,Electrical and Electronic Engineering,2014,,
4201,Textile Engineering,2013,,
4202,Business Administration,2012,,
4203,Business Administration,2012,,
4204,Textile Engineering,2013,,
4205,Computer Science & Engineering,2013,,
4206,Electrical and Electronic Engineering,2014,,
4207,Electrical and Electronic Engineering,2014,,
4208,Textile Engineering,2016,,
4209,Textile Engineering,2016,,
4210,Computer Science & Engineering,2016,,
4211,Business Administration,2017,,
4212,Textile Engineering,2016,,
4213,Electrical and Electronic Engineering,2017,,
4214,Business Administration,2018,,
4215,Computer Science & Engineering,2017,,
4216,Business Administration,2015,,
4217,Computer Science & Engineering,2016,,
4218,Textile Engineering,2016,,
4219,English,2018,,
4220,English,2017,,
4221,Textile Engineering,2016,,
4222,Electrical and Electronic Engineering,2017,,
4223,Textile Engineering,2015,,
4224,Software Engineering,2017,,
4225,Business Administration,2016,,
4226,Business Administration,2016,,
4227,Computer Science & Engineering,2019,,
4228,Textile Engineering,2018,,
4229,Business Administration,2018,,
4230,Textile Engineering,2018,,
